epoch,train_mse,train_mae,train_exact_int,val_mse,val_mae,val_exact_int
31,0.1008034273982048,0.22843869030475616,0.9039999842643738,0.09513697028160095,0.22738799452781677,0.9100000262260437
32,0.09474270790815353,0.22213239967823029,0.9118750095367432,0.08967364579439163,0.2212429940700531,0.9139999747276306
33,0.08962353318929672,0.2149547040462494,0.9146249890327454,0.08514109253883362,0.21416379511356354,0.9190000295639038
34,0.08457746356725693,0.20997977256774902,0.921500027179718,0.08015604317188263,0.20917265117168427,0.9279999732971191
35,0.07970826327800751,0.20193246006965637,0.925000011920929,0.07578733563423157,0.2012774497270584,0.9279999732971191
36,0.07560139149427414,0.19597460329532623,0.9282500147819519,0.07186918705701828,0.19539862871170044,0.9319999814033508
37,0.07135355472564697,0.1886879801750183,0.9293749928474426,0.06789770722389221,0.18782953917980194,0.9319999814033508
38,0.0675182044506073,0.1815629005432129,0.9302499890327454,0.06458623707294464,0.18100634217262268,0.9309999942779541
39,0.0638045221567154,0.17632561922073364,0.9369999766349792,0.06109493970870972,0.17570355534553528,0.9399999976158142
40,0.060393959283828735,0.1692938506603241,0.9355000257492065,0.058124952018260956,0.16900931298732758,0.9419999718666077
41,0.05685899779200554,0.16438028216362,0.9416249990463257,0.05461489036679268,0.1639050394296646,0.9449999928474426
42,0.05414764583110809,0.15885938704013824,0.9424999952316284,0.05207785964012146,0.1583709865808487,0.9459999799728394
43,0.051386307924985886,0.1573370397090912,0.949999988079071,0.04932751506567001,0.15668828785419464,0.9509999752044678
44,0.048312775790691376,0.15235768258571625,0.953125,0.0461638942360878,0.15139690041542053,0.9570000171661377
45,0.04496418684720993,0.14371882379055023,0.9567499756813049,0.04293817654252052,0.14277100563049316,0.9620000123977661
46,0.042043864727020264,0.13687406480312347,0.9588750004768372,0.04005065932869911,0.13587336242198944,0.9620000123977661
47,0.03993917256593704,0.13332104682922363,0.9607499837875366,0.037962861359119415,0.13219048082828522,0.9649999737739563
48,0.03745575249195099,0.12763582170009613,0.9616249799728394,0.03548579663038254,0.1263437718153,0.9660000205039978
49,0.03530164435505867,0.12447291612625122,0.9710000157356262,0.03329596295952797,0.12314749509096146,0.9739999771118164
50,0.03221123665571213,0.1167767122387886,0.9703750014305115,0.03014657460153103,0.1152111366391182,0.9729999899864197
51,0.03079386241734028,0.11564279347658157,0.9768750071525574,0.02881309576332569,0.11387571692466736,0.9829999804496765
52,0.02833385020494461,0.10767517983913422,0.9742500185966492,0.02624448388814926,0.10580946505069733,0.9810000061988831
53,0.026390785351395607,0.1057208850979805,0.981249988079071,0.024365460500121117,0.10379407554864883,0.9869999885559082
54,0.02388283982872963,0.09867192059755325,0.9818750023841858,0.021770959720015526,0.09653414785861969,0.9900000095367432
55,0.022118762135505676,0.09461532533168793,0.984375,0.020006710663437843,0.09240715950727463,0.9929999709129333
56,0.0208003930747509,0.09530968964099884,0.9878749847412109,0.01873374916613102,0.0933791920542717,0.9929999709129333
57,0.0187604371458292,0.08727674931287766,0.9897500276565552,0.016748124733567238,0.08470600098371506,0.9959999918937683
58,0.01691669225692749,0.08235889673233032,0.9916250109672546,0.015075849369168282,0.08019997924566269,0.9950000047683716
59,0.01554868184030056,0.07858150452375412,0.9942499995231628,0.013830146752297878,0.07599435746669769,0.9980000257492065
60,0.014937751926481724,0.082393579185009,0.9916250109672546,0.01338260993361473,0.08086086809635162,0.9959999918937683
61,0.012682689353823662,0.07082884758710861,0.9956250190734863,0.01122283935546875,0.06855842471122742,0.9980000257492065
62,0.011532981880009174,0.06781866401433945,0.9963750243186951,0.010219636373221874,0.06557389348745346,0.9980000257492065
63,0.010481850244104862,0.06560107320547104,0.9962499737739563,0.009271210059523582,0.06375224143266678,0.9980000257492065
64,0.009439226239919662,0.061998430639505386,0.9976249933242798,0.008313534781336784,0.05991241708397865,1.0
65,0.008515136316418648,0.057921573519706726,0.9975000023841858,0.007482002954930067,0.05614916980266571,1.0
66,0.007752328645437956,0.0558418333530426,0.9983749985694885,0.006775834131985903,0.05396068096160889,1.0
67,0.007006173022091389,0.05336548760533333,0.9990000128746033,0.006090930663049221,0.05123837664723396,1.0
68,0.0062513770535588264,0.05006419122219086,0.9991250038146973,0.005407236982136965,0.04831252619624138,1.0
69,0.00568038783967495,0.047406960278749466,0.9992499947547913,0.004867852199822664,0.045434970408678055,1.0
70,0.005065280944108963,0.04534057900309563,0.9993749856948853,0.004327946808189154,0.0435369499027729,1.0
71,0.004657793790102005,0.044325269758701324,1.0,0.003974854946136475,0.042465873062610626,1.0
72,0.004129929002374411,0.04161876067519188,1.0,0.0035072690807282925,0.03981032967567444,1.0
73,0.0039040178526192904,0.040964070707559586,1.0,0.0033220655750483274,0.03919273614883423,1.0
74,0.0033939944114536047,0.037461623549461365,1.0,0.002866154070943594,0.035635802894830704,1.0
75,0.0031119314953684807,0.037370454519987106,1.0,0.0026315590366721153,0.03566698357462883,1.0
76,0.0027851604390889406,0.03419354557991028,1.0,0.0023490674793720245,0.03281782567501068,1.0
77,0.0025144731625914574,0.032594554126262665,1.0,0.0021256597246974707,0.03113555535674095,1.0
78,0.002407209249213338,0.03346060961484909,1.0,0.002078430727124214,0.032136715948581696,1.0
79,0.0020858622156083584,0.030104445293545723,1.0,0.0017849503783509135,0.028800440952181816,1.0
80,0.0018813218921422958,0.02865556627511978,1.0,0.0016227647429332137,0.02744401805102825,1.0
81,0.0018302216194570065,0.02994099073112011,1.0,0.001613100990653038,0.028945740312337875,1.0
82,0.001607441925443709,0.026926416903734207,1.0,0.0014076364459469914,0.025729045271873474,1.0
83,0.0014435052871704102,0.02538195811212063,1.0,0.0012749937595799565,0.024447515606880188,1.0
84,0.0013626066502183676,0.02565040998160839,1.0,0.0012170592090114951,0.024666540324687958,1.0
85,0.001219324884004891,0.023575758561491966,1.0,0.0010962820379063487,0.022785427048802376,1.0
86,0.0011257001897320151,0.023102665320038795,1.0,0.0010261319112032652,0.022304240614175797,1.0
87,0.0010511764558032155,0.02188740111887455,1.0,0.0009719512308947742,0.021313248202204704,1.0
88,0.0009602667996659875,0.02144566737115383,1.0,0.0008986777393147349,0.020981837064027786,1.0
89,0.0008873839979059994,0.02049407549202442,1.0,0.0008386728586629033,0.020060092210769653,1.0
90,0.000841855478938669,0.019470950588583946,1.0,0.0008056993247009814,0.019172847270965576,1.0
91,0.0007656491943635046,0.018904589116573334,1.0,0.000716182985343039,0.018511127680540085,1.0
92,0.001200806931592524,0.02465660125017166,1.0,0.0011989183258265257,0.02524763159453869,1.0
93,0.0009117049630731344,0.02083268202841282,1.0,0.0008613288518972695,0.020310278981924057,1.0
94,0.0006297191721387208,0.017814796417951584,1.0,0.0006044842884875834,0.017639171332120895,1.0
95,0.0006016583065502346,0.01661696471273899,1.0,0.0005817760829813778,0.016483906656503677,1.0
96,0.0005765483365394175,0.01616467721760273,1.0,0.0005585193866863847,0.01595836505293846,1.0
97,0.0005493639037013054,0.015830092132091522,1.0,0.0005340708303265274,0.015518596395850182,1.0
98,0.0005950091290287673,0.016651835292577744,1.0,0.0005821536178700626,0.016228176653385162,1.0
99,0.00044852629071101546,0.014533057808876038,1.0,0.0004455780144780874,0.014369581826031208,1.0
100,0.00044092483585700393,0.015428563579916954,1.0,0.00044333632104098797,0.01547674648463726,1.0
101,0.00042617012513801455,0.015339070931077003,1.0,0.0004350805829744786,0.0154945719987154,1.0
102,0.0003685006231535226,0.012963802553713322,1.0,0.00037611598963849247,0.012900157831609249,1.0
103,0.0003449349896982312,0.012989742681384087,1.0,0.00035191146889701486,0.012880994938313961,1.0
104,0.00032529764575883746,0.012711470946669579,1.0,0.0003358794201631099,0.012707569636404514,1.0
105,0.0003221889492124319,0.011696629226207733,1.0,0.00033672151039354503,0.011732250452041626,1.0
106,0.00029142291168682277,0.011696822009980679,1.0,0.0003061516908928752,0.011705632321536541,1.0
107,0.00027422746643424034,0.011295845732092857,1.0,0.00028771927463822067,0.011255313642323017,1.0
108,0.000259507040027529,0.01095694862306118,1.0,0.00027641045744530857,0.010989810340106487,1.0
109,0.0002461025142110884,0.010252013802528381,1.0,0.0002638131263665855,0.01028741430491209,1.0
110,0.0002319457707926631,0.010101581923663616,1.0,0.00024873329675756395,0.010045772418379784,1.0
111,0.00022824187180958688,0.010320019908249378,1.0,0.0002458181988913566,0.010358900763094425,1.0
112,0.0002231084363302216,0.010411068797111511,1.0,0.00024092449166346341,0.010470124892890453,1.0
113,0.00021093135001137853,0.009064598940312862,1.0,0.00023020106891635805,0.008975118398666382,1.0
114,0.00019171899475622922,0.009109297767281532,1.0,0.00021315331105142832,0.009227274917066097,1.0
115,0.00018066490883938968,0.00847051665186882,1.0,0.0002002709952648729,0.008383936248719692,1.0
116,0.00017214534454979002,0.008427299559116364,1.0,0.00019185662677045912,0.00840811524540186,1.0
117,0.00019883507047779858,0.009652678854763508,1.0,0.00021678657503798604,0.009683805517852306,1.0
118,0.00017148299957625568,0.00891481526196003,1.0,0.00019319189595989883,0.009015344083309174,1.0
119,0.00017452231259085238,0.008773273788392544,1.0,0.00019447262457106262,0.008822113275527954,1.0
120,0.00016751961084082723,0.007341308053582907,1.0,0.00019165869161952287,0.00733178248628974,1.0
121,0.0001384232600685209,0.007004664279520512,1.0,0.00016117094492074102,0.006943452171981335,1.0
122,0.00013555529585573822,0.007162339985370636,1.0,0.00015673712186980993,0.007105066906660795,1.0
123,0.0001268076157430187,0.006405430845916271,1.0,0.00015028352208901197,0.00635977229103446,1.0
124,0.00011939631804125383,0.006454647518694401,1.0,0.0001434915466234088,0.0064779240638017654,1.0
125,0.0001358206063741818,0.007139968685805798,1.0,0.00015981517208274454,0.007069501094520092,1.0
126,0.00012603703362401575,0.006129886023700237,1.0,0.0001512630988145247,0.006043894216418266,1.0
127,0.00016532844165340066,0.009052124805748463,1.0,0.0001869666884886101,0.009054751135408878,1.0
128,0.00010459235636517406,0.005907689221203327,1.0,0.00012943448382429779,0.005929889157414436,1.0
129,9.813663928071037e-05,0.005562527105212212,1.0,0.00012360788241494447,0.005592929664999247,1.0
130,9.4905226433184e-05,0.005390855949372053,1.0,0.0001201163831865415,0.005395630374550819,1.0
131,9.280808444600552e-05,0.005212798714637756,1.0,0.00011810968135250732,0.00516680208966136,1.0
132,8.667458314448595e-05,0.004835476167500019,1.0,0.00011235490092076361,0.00476236455142498,1.0
133,8.391416486119851e-05,0.004687884356826544,1.0,0.00010997635399689898,0.004638076759874821,1.0
134,8.654190605739132e-05,0.004462145734578371,1.0,0.00011406821431592107,0.004439247772097588,1.0
135,8.760327909840271e-05,0.005063097923994064,1.0,0.00011343435471644625,0.0050719501450657845,1.0
136,7.59770700824447e-05,0.0042875842191278934,1.0,0.00010268249752698466,0.004233277402818203,1.0
137,7.368922524619848e-05,0.004191812593489885,1.0,0.0001011450876831077,0.004193388856947422,1.0
138,8.529016486136243e-05,0.0047553302720189095,1.0,0.00011095088848378509,0.004716324619948864,1.0
139,6.925223715370521e-05,0.0037427048664540052,1.0,9.762962872628123e-05,0.0037172974552959204,1.0
140,6.679314537905157e-05,0.00399076659232378,1.0,9.501327440375462e-05,0.0039883749559521675,1.0
141,7.044646918075159e-05,0.004131737165153027,1.0,9.920233424054459e-05,0.004121105652302504,1.0
142,8.17110703792423e-05,0.005274173337966204,1.0,0.00011058783275075257,0.00527016818523407,1.0
143,6.109374953666702e-05,0.003498253645375371,1.0,9.003790182759985e-05,0.0034868710208684206,1.0
144,7.939578790683299e-05,0.005506887100636959,1.0,0.00010754878167062998,0.005492484662681818,1.0
145,5.7240442401962355e-05,0.0033017194364219904,1.0,8.639031875645742e-05,0.003284896956756711,1.0
146,5.6023767683655024e-05,0.0034150732681155205,1.0,8.530698687536642e-05,0.003400872927159071,1.0
147,5.9701702411985025e-05,0.004148038104176521,1.0,8.965499000623822e-05,0.004163904581218958,1.0
148,5.3037540055811405e-05,0.0030626330990344286,1.0,8.313445869134739e-05,0.0030566200148314238,1.0
149,5.204385524848476e-05,0.0031306177843362093,1.0,8.257375884568319e-05,0.0031279216054826975,1.0
150,5.017847433919087e-05,0.0030693276785314083,1.0,8.066673035500571e-05,0.0030497731640934944,1.0
151,5.928135215071961e-05,0.004129971377551556,1.0,9.056721319211647e-05,0.004156720358878374,1.0
152,5.860641977051273e-05,0.0035850275307893753,1.0,9.027921623783186e-05,0.003633268643170595,1.0
153,5.1301540224812925e-05,0.002878187457099557,1.0,8.3280356193427e-05,0.0029013631865382195,1.0
154,4.4127224100520834e-05,0.0026367795653641224,1.0,7.572527101729065e-05,0.0026499794330447912,1.0
155,5.7854220358422026e-05,0.0038524752017110586,1.0,8.867840369930491e-05,0.0038365377113223076,1.0
156,0.0001426681992597878,0.00916520319879055,1.0,0.00017105229198932648,0.0090628108009696,1.0
157,4.85352793475613e-05,0.0035603188443928957,1.0,8.050931501202285e-05,0.0035949768498539925,1.0
158,4.152984547545202e-05,0.002937726676464081,1.0,7.37767550162971e-05,0.0029196992982178926,1.0
159,3.9236914744833484e-05,0.002539373002946377,1.0,7.167179137468338e-05,0.0025630316231399775,1.0
160,3.7431775126606226e-05,0.0023220605216920376,1.0,7.061759970383719e-05,0.0023582344874739647,1.0
161,3.685062984004617e-05,0.0023577436804771423,1.0,6.986883818171918e-05,0.0023980182595551014,1.0
162,3.565931910998188e-05,0.002343914471566677,1.0,6.915772246429697e-05,0.0023877646308392286,1.0
163,3.626172474469058e-05,0.0021250303834676743,1.0,7.007897511357442e-05,0.002230225130915642,1.0
164,3.990177719970234e-05,0.002940827514976263,1.0,7.355049456236884e-05,0.0030167102813720703,1.0
165,3.8171507185325027e-05,0.002567615592852235,1.0,7.233065844047815e-05,0.0026600216515362263,1.0
166,3.245438347221352e-05,0.002105352934449911,1.0,6.628618575632572e-05,0.002157533308491111,1.0
167,4.502317460719496e-05,0.0034906421788036823,1.0,7.834640564396977e-05,0.0035032094456255436,1.0
168,3.352853673277423e-05,0.002795148640871048,1.0,6.756962102372199e-05,0.0028345631435513496,1.0
169,3.0337736461660825e-05,0.0020099924877285957,1.0,6.463085446739569e-05,0.0021064872853457928,1.0
170,0.00011287740926491097,0.008305574767291546,1.0,0.00014478573575615883,0.008265758864581585,1.0
171,3.758845923584886e-05,0.0029319932218641043,1.0,7.207023008959368e-05,0.0030561620369553566,1.0
172,3.1429364753421396e-05,0.0028054199647158384,1.0,6.606884562643245e-05,0.002889432944357395,1.0
173,2.8609518267330714e-05,0.002141249133273959,1.0,6.32352166576311e-05,0.0022209372837096453,1.0
174,4.308715870138258e-05,0.0036957254633307457,1.0,7.779433508403599e-05,0.0038173412904143333,1.0
175,3.681890666484833e-05,0.003636580891907215,1.0,7.135587657103315e-05,0.0036789707373827696,1.0
176,6.35686083114706e-05,0.005735831800848246,1.0,9.719597437651828e-05,0.005734789650887251,1.0
177,0.0001738332794047892,0.010720815509557724,1.0,0.00020517469965852797,0.010695869103074074,1.0
178,3.46299129887484e-05,0.003214627504348755,1.0,6.910687079653144e-05,0.003304555546492338,1.0
179,4.472144428291358e-05,0.0036334581673145294,1.0,7.930787978693843e-05,0.00373271806165576,1.0
180,2.8451600883272476e-05,0.002036908408626914,1.0,6.338185630738735e-05,0.002166008111089468,1.0
181,2.3675491320318542e-05,0.0014499371172860265,1.0,5.877520743524656e-05,0.001562799676321447,1.0
182,5.837107528350316e-05,0.005786057561635971,1.0,9.284960833610967e-05,0.005818160250782967,1.0
183,8.504855941282585e-05,0.006763165351003408,1.0,0.00011882706894539297,0.006867005489766598,1.0
184,0.0016814597183838487,0.035979174077510834,1.0,0.0016799354925751686,0.03555240109562874,1.0
185,0.0017531076446175575,0.037994083017110825,1.0,0.00176966842263937,0.03795197978615761,1.0
186,0.00032215804094448686,0.01580866426229477,1.0,0.0003476775309536606,0.01565682329237461,1.0
187,0.0002755368477664888,0.013857344165444374,1.0,0.00030526454793289304,0.013796644285321236,1.0
188,3.108333839918487e-05,0.002868067240342498,1.0,6.53136958135292e-05,0.0028737778775393963,1.0
189,0.0013378955191001296,0.03183356299996376,1.0,0.0013512399746105075,0.03156294673681259,1.0
190,0.058041032403707504,0.20440927147865295,1.0,0.057002220302820206,0.20185662806034088,1.0
191,0.0002936077944468707,0.013241213746368885,1.0,0.0003095477295573801,0.012933542020618916,1.0
192,2.735556336119771e-05,0.0022276651579886675,1.0,6.164637306937948e-05,0.0024492950178682804,1.0
193,2.9282004106789827e-05,0.0028334714006632566,1.0,6.355514778988436e-05,0.0029263864271342754,1.0
194,3.4901015169452876e-05,0.0032140568364411592,1.0,6.922534521436319e-05,0.0033366496209055185,1.0
195,2.2698131942888722e-05,0.001507122186012566,1.0,5.7331646530656144e-05,0.0016287571052089334,1.0
196,2.2920299670659006e-05,0.0017382472287863493,1.0,5.760838757851161e-05,0.0017951945774257183,1.0
197,0.00042350339936092496,0.01463349349796772,1.0,0.0004498475173022598,0.014551602303981781,1.0
198,0.0007034617010504007,0.02250651828944683,1.0,0.0007237530662678182,0.02230825275182724,1.0
199,0.09260673820972443,0.28363174200057983,0.9756249785423279,0.09238306432962418,0.282390832901001,0.9829999804496765
200,0.0012819478288292885,0.029102299362421036,1.0,0.0012940382584929466,0.029062282294034958,1.0
