epoch,train_mse,train_mae,train_exact_int,val_mse,val_mae,val_exact_int
30,666.6600952148438,14.521411895751953,0.10962499678134918,757.7345581054688,15.669988632202148,0.10199999809265137
31,613.7630004882812,14.004223823547363,0.09262499958276749,699.6717529296875,15.264771461486816,0.07599999755620956
32,561.0330810546875,13.571075439453125,0.0833749994635582,640.8768310546875,14.694814682006836,0.07699999958276749
33,508.2314758300781,12.88355827331543,0.12700000405311584,575.5629272460938,13.907139778137207,0.13199999928474426
34,461.06805419921875,11.909537315368652,0.12937499582767487,524.4921875,12.917533874511719,0.11999999731779099
35,419.7471008300781,11.72262954711914,0.060499999672174454,475.96612548828125,12.729416847229004,0.05900000035762787
36,378.87432861328125,10.858261108398438,0.13625000417232513,424.1782531738281,11.748437881469727,0.1080000028014183
37,342.89324951171875,10.400346755981445,0.10487499833106995,384.9879150390625,11.304657936096191,0.10100000351667404
38,308.8400573730469,10.031580924987793,0.10987500101327896,347.6663818359375,10.808703422546387,0.12700000405311584
39,274.62457275390625,9.075506210327148,0.15424999594688416,306.81201171875,9.836750030517578,0.1509999930858612
40,244.8944549560547,8.494667053222656,0.14550000429153442,272.0639953613281,9.196222305297852,0.1340000033378601
41,216.82701110839844,8.269790649414062,0.1274999976158142,241.5501251220703,8.856584548950195,0.13500000536441803
42,191.12200927734375,7.528710842132568,0.10899999737739563,214.00453186035156,8.162843704223633,0.10300000011920929
43,168.75025939941406,6.858794689178467,0.1743749976158142,188.32199096679688,7.406116485595703,0.16500000655651093
44,147.01071166992188,6.390573024749756,0.17624999582767487,162.75906372070312,6.8936076164245605,0.16599999368190765
45,128.9884033203125,5.9181694984436035,0.17374999821186066,142.5103759765625,6.414820194244385,0.15800000727176666
46,113.88072967529297,5.874740123748779,0.14024999737739563,124.29481506347656,6.2327752113342285,0.15600000321865082
47,99.93436431884766,5.1691365242004395,0.1772499978542328,108.8797836303711,5.515169143676758,0.1899999976158142
48,85.08033752441406,4.641322135925293,0.2058749943971634,93.09925842285156,5.027195453643799,0.19599999487400055
49,73.7012939453125,4.324379920959473,0.2161249965429306,81.42198944091797,4.675553321838379,0.1940000057220459
50,63.60360336303711,4.038677215576172,0.19574999809265137,70.23090362548828,4.304594993591309,0.20499999821186066
51,55.33097839355469,3.808669328689575,0.1757500022649765,61.24262237548828,4.070678234100342,0.17900000512599945
52,47.354984283447266,3.461801767349243,0.19900000095367432,52.279449462890625,3.6575205326080322,0.20900000631809235
53,40.711952209472656,3.118917942047119,0.2083750069141388,45.16026306152344,3.2985997200012207,0.2290000021457672
54,35.9888801574707,2.935926675796509,0.2317499965429306,39.970703125,3.093600034713745,0.23499999940395355
55,30.389856338500977,2.5880067348480225,0.2696250081062317,34.284996032714844,2.7748963832855225,0.24199999868869781
56,26.192678451538086,2.397223472595215,0.2685000002384186,29.942705154418945,2.5926947593688965,0.24300000071525574
57,23.444278717041016,2.4954206943511963,0.21312500536441803,26.83070945739746,2.62650728225708,0.23100000619888306
58,19.31756019592285,1.9963066577911377,0.2865000069141388,22.712839126586914,2.172858953475952,0.27900001406669617
59,17.56053352355957,2.0987563133239746,0.16300000250339508,20.889568328857422,2.2832534313201904,0.15000000596046448
60,14.795324325561523,1.7992678880691528,0.27674999833106995,17.688777923583984,1.9302812814712524,0.2879999876022339
61,12.691642761230469,1.5790208578109741,0.30687499046325684,15.53708267211914,1.741504430770874,0.28200000524520874
62,11.096363067626953,1.4771537780761719,0.33287501335144043,13.72153091430664,1.6255053281784058,0.30000001192092896
63,9.709118843078613,1.3715585470199585,0.3503749966621399,12.13721752166748,1.4809727668762207,0.35199999809265137
64,8.344560623168945,1.2358773946762085,0.35225000977516174,10.739317893981934,1.3722792863845825,0.33899998664855957
65,7.329051971435547,1.1748844385147095,0.390500009059906,9.515929222106934,1.3004775047302246,0.3779999911785126
66,6.484902858734131,1.1360834836959839,0.36137500405311584,8.577710151672363,1.273654818534851,0.3109999895095825
67,5.707465171813965,1.0431302785873413,0.4176250100135803,7.617319107055664,1.1424901485443115,0.42500001192092896
68,4.9778971672058105,0.9456658959388733,0.4221250116825104,6.8433380126953125,1.0756856203079224,0.39500001072883606
69,4.405682563781738,0.8746721744537354,0.45625001192092896,6.155758857727051,0.9853419065475464,0.4490000009536743
70,3.9619860649108887,0.8431859612464905,0.49125000834465027,5.565123081207275,0.9492253661155701,0.47200000286102295
71,3.5116450786590576,0.7830860018730164,0.4788750112056732,5.033390522003174,0.8792256116867065,0.4699999988079071
72,3.178795099258423,0.7519845962524414,0.500249981880188,4.594780921936035,0.8436750769615173,0.48899999260902405
73,2.8402175903320312,0.7134557962417603,0.565750002861023,4.144517421722412,0.8146161437034607,0.5410000085830688
74,2.6059162616729736,0.7072221636772156,0.49387499690055847,3.864475965499878,0.8153998255729675,0.46799999475479126
75,2.315521478652954,0.6407422423362732,0.593625009059906,3.473646402359009,0.7255594730377197,0.578000009059906
76,2.131869316101074,0.6318610906600952,0.562375009059906,3.2461905479431152,0.7270514965057373,0.5239999890327454
77,1.9249262809753418,0.6141321659088135,0.6128749847412109,2.913235902786255,0.6926141977310181,0.5989999771118164
78,1.7518459558486938,0.5961783528327942,0.578374981880188,2.7306764125823975,0.6861214637756348,0.5559999942779541
79,1.5800918340682983,0.5571988821029663,0.6423749923706055,2.4734609127044678,0.6325348019599915,0.6240000128746033
80,1.4823246002197266,0.556614339351654,0.6197500228881836,2.3491997718811035,0.6304100751876831,0.5929999947547913
81,1.318123698234558,0.49475738406181335,0.6902499794960022,2.1473844051361084,0.5701652765274048,0.6629999876022339
82,1.214869737625122,0.48970502614974976,0.690750002861023,1.9999727010726929,0.5702102184295654,0.6629999876022339
83,1.1076772212982178,0.470846563577652,0.6903749704360962,1.8377752304077148,0.5435096621513367,0.6639999747276306
84,1.0339683294296265,0.49329423904418945,0.684499979019165,1.714319109916687,0.5706235766410828,0.6600000262260437
85,0.953392744064331,0.4700024425983429,0.671999990940094,1.5657713413238525,0.5333333015441895,0.6589999794960022
86,0.8609737753868103,0.42839720845222473,0.7323750257492065,1.459253191947937,0.494342565536499,0.7229999899864197
87,0.8173511028289795,0.42770057916641235,0.7248749732971191,1.367581844329834,0.4871203601360321,0.6980000138282776
88,0.8803890347480774,0.5515397787094116,0.5646250247955322,1.355254888534546,0.598131537437439,0.5699999928474426
89,0.6852259039878845,0.41121476888656616,0.734250009059906,1.161077618598938,0.47049960494041443,0.7200000286102295
90,0.6606868505477905,0.4162721037864685,0.7162500023841858,1.0907410383224487,0.466851145029068,0.6959999799728394
91,0.5938602089881897,0.3763265609741211,0.7691249847412109,1.0192899703979492,0.4323015511035919,0.7620000243186951
92,0.5533774495124817,0.3671222925186157,0.7695000171661377,0.956664502620697,0.424351304769516,0.7490000128746033
93,0.5363494753837585,0.37478020787239075,0.7745000123977661,0.9239808320999146,0.4381944239139557,0.7549999952316284
94,0.48457005620002747,0.35610926151275635,0.7778750061988831,0.8334875106811523,0.41067740321159363,0.7590000033378601
95,0.46378931403160095,0.3721590042114258,0.7473750114440918,0.7781875133514404,0.42449676990509033,0.7289999723434448
96,0.4300570785999298,0.35606858134269714,0.768875002861023,0.7263992428779602,0.4087861180305481,0.7540000081062317
97,0.3958849012851715,0.3372870683670044,0.7956249713897705,0.6702805161476135,0.3808290362358093,0.7739999890327454
98,0.38819620013237,0.33890944719314575,0.8019999861717224,0.6605717539787292,0.3929465115070343,0.7770000100135803
99,0.34963709115982056,0.3187737464904785,0.812749981880188,0.5933523774147034,0.3661523461341858,0.7860000133514404
100,0.3313699960708618,0.3154127895832062,0.8208749890327454,0.5601463913917542,0.3630712628364563,0.7919999957084656
101,0.3129630982875824,0.307441771030426,0.8297500014305115,0.5189477801322937,0.34595414996147156,0.800000011920929
102,0.37709444761276245,0.3969185948371887,0.7360000014305115,0.5510501265525818,0.42325130105018616,0.7419999837875366
103,0.2797487676143646,0.29725268483161926,0.8292499780654907,0.4649273753166199,0.3365413546562195,0.8059999942779541
104,0.2702781856060028,0.29769450426101685,0.8266249895095825,0.4433135986328125,0.33991310000419617,0.8059999942779541
105,0.24750427901744843,0.28350111842155457,0.8486250042915344,0.40490826964378357,0.3198307454586029,0.8190000057220459
106,0.23717918992042542,0.2872914671897888,0.8532500267028809,0.3812594413757324,0.31832101941108704,0.8240000009536743
107,0.22797845304012299,0.2794972360134125,0.8646249771118164,0.36138656735420227,0.3089112639427185,0.8410000205039978
108,0.21859417855739594,0.2794778347015381,0.8644999861717224,0.34084606170654297,0.30544614791870117,0.8399999737739563
109,0.2154081016778946,0.29200881719589233,0.8616250157356262,0.32302403450012207,0.31471920013427734,0.847000002861023
110,0.22797250747680664,0.30304253101348877,0.8026250004768372,0.3400241732597351,0.3353020250797272,0.7900000214576721
111,0.3013782203197479,0.39773720502853394,0.7141249775886536,0.3781472146511078,0.40669575333595276,0.7329999804496765
112,0.21680893003940582,0.32337671518325806,0.8169999718666077,0.2916373610496521,0.3374457359313965,0.8220000267028809
113,0.16669079661369324,0.25572025775909424,0.8734999895095825,0.25271520018577576,0.281853586435318,0.847000002861023
114,0.15417027473449707,0.25270411372184753,0.8924999833106995,0.22873441874980927,0.2736400067806244,0.8709999918937683
115,0.14937341213226318,0.24938134849071503,0.9004999995231628,0.2172873169183731,0.26853927969932556,0.8859999775886536
116,0.16655711829662323,0.268556147813797,0.8446249961853027,0.23868423700332642,0.2934745252132416,0.8299999833106995
117,0.13674181699752808,0.24802033603191376,0.9049999713897705,0.19582226872444153,0.26587656140327454,0.8830000162124634
118,0.13061003386974335,0.2359331101179123,0.9133750200271606,0.18574096262454987,0.25361648201942444,0.8960000276565552
119,0.12503837049007416,0.23781795799732208,0.9126250147819519,0.1773678958415985,0.25494706630706787,0.8949999809265137
120,0.12261783331632614,0.2354821413755417,0.9164999723434448,0.16853265464305878,0.24977372586727142,0.9010000228881836
121,0.11409666389226913,0.2226635068655014,0.9283750057220459,0.16045428812503815,0.2395990937948227,0.9169999957084656
122,0.11235316097736359,0.2237226516008377,0.9231250286102295,0.15592417120933533,0.2414768636226654,0.9110000133514404
123,0.1171388104557991,0.23188108205795288,0.9004999995231628,0.15956813097000122,0.25049319863319397,0.8849999904632568
124,0.10632175207138062,0.23110876977443695,0.9375,0.13868775963783264,0.24215471744537354,0.9279999732971191
125,0.1068963035941124,0.22219665348529816,0.9193750023841858,0.13794685900211334,0.2317662239074707,0.9139999747276306
126,0.12405584752559662,0.24836474657058716,0.8736249804496765,0.15848663449287415,0.26343581080436707,0.8619999885559082
127,0.09089723974466324,0.20813928544521332,0.9490000009536743,0.1186041459441185,0.2194490283727646,0.9419999718666077
128,0.08854033052921295,0.20461054146289825,0.9495000243186951,0.11572190374135971,0.21695120632648468,0.9409999847412109
129,0.10700646042823792,0.23508810997009277,0.9141250252723694,0.12718869745731354,0.24025958776474,0.9100000262260437
130,0.10638632625341415,0.2350616455078125,0.9108750224113464,0.12453164905309677,0.23905551433563232,0.9020000100135803
131,0.08220824599266052,0.2039470672607422,0.9551249742507935,0.10252278298139572,0.21386708319187164,0.9459999799728394
132,0.08121670037508011,0.2019079625606537,0.9513750076293945,0.09863276034593582,0.2088911086320877,0.9470000267028809
133,0.08475210517644882,0.21645000576972961,0.9521250128746033,0.09902173280715942,0.22147180140018463,0.949999988079071
134,0.07504747062921524,0.19117286801338196,0.9614999890327454,0.09214144945144653,0.20125238597393036,0.9549999833106995
135,0.07168783247470856,0.18865704536437988,0.9651250243186951,0.08713848143815994,0.19765621423721313,0.9570000171661377
136,0.07291407883167267,0.20193976163864136,0.9663749933242798,0.08418721705675125,0.2076718509197235,0.9629999995231628
137,0.07389400154352188,0.1971319317817688,0.9593750238418579,0.08687625080347061,0.20561832189559937,0.9549999833106995
138,0.06700479984283447,0.18442951142787933,0.968500018119812,0.07854478806257248,0.19216778874397278,0.9639999866485596
139,0.1010281965136528,0.25376713275909424,0.9284999966621399,0.10607784241437912,0.2512182295322418,0.9200000166893005
140,0.06357715278863907,0.1793345808982849,0.968999981880188,0.07332128286361694,0.1851896047592163,0.9679999947547913
141,0.06285752356052399,0.18220709264278412,0.9702500104904175,0.07104020565748215,0.18767885863780975,0.9679999947547913
142,0.08096813410520554,0.2198755294084549,0.9416249990463257,0.08569636940956116,0.21845076978206635,0.9359999895095825
143,0.0614677295088768,0.18091608583927155,0.9698749780654907,0.06861807405948639,0.18638375401496887,0.9679999947547913
144,0.05749668926000595,0.1791931539773941,0.9771249890327454,0.06297430396080017,0.18143634498119354,0.9760000109672546
145,0.05892832204699516,0.17894423007965088,0.9710000157356262,0.06446325778961182,0.18295560777187347,0.9679999947547913
146,0.10325931757688522,0.26054978370666504,0.9154999852180481,0.10960599035024643,0.2648059129714966,0.9129999876022339
147,0.053597770631313324,0.16741570830345154,0.9783750176429749,0.05873343348503113,0.17193710803985596,0.9789999723434448
148,0.0651867687702179,0.20262554287910461,0.9714999794960022,0.06748387217521667,0.20049011707305908,0.9700000286102295
149,0.09571712464094162,0.24874867498874664,0.9133750200271606,0.09628564864397049,0.24456307291984558,0.9079999923706055
150,0.05063166096806526,0.16634689271450043,0.9782500267028809,0.053427811712026596,0.1686931699514389,0.9800000190734863
151,0.05361515283584595,0.18020068109035492,0.9825000166893005,0.0553864911198616,0.17917358875274658,0.9789999723434448
152,0.0589696504175663,0.18208660185337067,0.9722499847412109,0.06201097369194031,0.18548797070980072,0.972000002861023
153,0.0475601926445961,0.16316312551498413,0.9808750152587891,0.04930003732442856,0.16557539999485016,0.9829999804496765
154,0.07585101574659348,0.21937195956707,0.9557499885559082,0.0778789222240448,0.22039352357387543,0.9580000042915344
155,0.04786939546465874,0.17239990830421448,0.9881250262260437,0.048722296953201294,0.17169146239757538,0.9860000014305115
156,0.04364321753382683,0.15775632858276367,0.9848750233650208,0.04471832513809204,0.1586156040430069,0.9850000143051147
157,0.047213323414325714,0.1614282727241516,0.9815000295639038,0.0485045425593853,0.16388827562332153,0.9800000190734863
158,0.042604606598615646,0.15901249647140503,0.9872499704360962,0.042991526424884796,0.15882916748523712,0.9860000014305115
159,0.049966201186180115,0.1677815020084381,0.9804999828338623,0.05101281404495239,0.16944380104541779,0.9819999933242798
160,0.042599715292453766,0.15289762616157532,0.9850000143051147,0.043405599892139435,0.15492555499076843,0.9850000143051147
161,0.04661193862557411,0.1650160253047943,0.9827499985694885,0.0466073714196682,0.16449595987796783,0.9850000143051147
162,0.04302847385406494,0.1666666865348816,0.9900000095367432,0.042520858347415924,0.1657637059688568,0.9900000095367432
163,0.05347435921430588,0.19382832944393158,0.9922500252723694,0.05199305713176727,0.18980221450328827,0.9929999709129333
164,0.06309749186038971,0.204684317111969,0.9769999980926514,0.06333804875612259,0.20567993819713593,0.9789999723434448
165,0.03906312212347984,0.14984922111034393,0.9902499914169312,0.039143532514572144,0.15072079002857208,0.9909999966621399
166,0.08455557376146317,0.26477065682411194,0.9743750095367432,0.08537174761295319,0.2668389678001404,0.9800000190734863
167,0.048637792468070984,0.18543314933776855,0.9942499995231628,0.04677845910191536,0.18135948479175568,0.9929999709129333
168,0.08096139132976532,0.2360747754573822,0.9300000071525574,0.07871057838201523,0.23039114475250244,0.9259999990463257
169,0.04122011363506317,0.1520637720823288,0.9898750185966492,0.04094566032290459,0.15307165682315826,0.9890000224113464
170,0.04981083422899246,0.18917416036128998,0.9952499866485596,0.047826603055000305,0.18459005653858185,0.9959999918937683
171,0.044627729803323746,0.17597636580467224,0.9957500100135803,0.0434398390352726,0.17236974835395813,0.9959999918937683
172,0.03470361977815628,0.14248086512088776,0.9937499761581421,0.03389688581228256,0.1419137865304947,0.9940000176429749
173,0.049948617815971375,0.1781107485294342,0.9897500276565552,0.0495828278362751,0.1790023148059845,0.9900000095367432
174,0.047915175557136536,0.1847507357597351,0.9963750243186951,0.0462564080953598,0.18029683828353882,0.9959999918937683
175,0.33704179525375366,0.5405162572860718,0.49825000762939453,0.33326539397239685,0.5372680425643921,0.5189999938011169
176,0.3162882328033447,0.47377848625183105,0.5727499723434448,0.30877166986465454,0.46482598781585693,0.5680000185966492
177,0.07737340033054352,0.20812782645225525,0.9150000214576721,0.0736083835363388,0.201670840382576,0.9169999957084656
178,70.28185272216797,7.076744079589844,0.013500000350177288,68.87665557861328,6.959539890289307,0.017000000923871994
179,188.40994262695312,12.008459091186523,0.0042500002309679985,184.2696533203125,11.816781044006348,0.007000000216066837
180,30.70711326599121,4.724686145782471,0.026750000193715096,30.112178802490234,4.648677349090576,0.02500000037252903
181,0.42226848006248474,0.4923606812953949,0.6117500066757202,0.4591565728187561,0.49378642439842224,0.628000020980835
182,0.0861547440290451,0.18090423941612244,0.9878749847412109,0.12218263745307922,0.19014480710029602,0.9769999980926514
183,0.07067153602838516,0.17147298157215118,0.9863749742507935,0.09749909490346909,0.17913025617599487,0.9710000157356262
184,0.07474538683891296,0.18653270602226257,0.9871249794960022,0.0955178439617157,0.19387106597423553,0.984000027179718
185,0.06393640488386154,0.17681504786014557,0.9767500162124634,0.07864159345626831,0.18035180866718292,0.9649999737739563
186,0.05388110131025314,0.16383740305900574,0.9958750009536743,0.06589847058057785,0.16724030673503876,0.9909999966621399
187,0.07540479302406311,0.22073328495025635,0.9965000152587891,0.08930785208940506,0.2288636416196823,0.9900000095367432
188,0.22970932722091675,0.408502995967865,0.6186249852180481,0.23014098405838013,0.40394890308380127,0.6269999742507935
189,1.5833542346954346,1.1120219230651855,0.18074999749660492,1.5582269430160522,1.1030895709991455,0.18199999630451202
190,11.309947967529297,2.8835608959198,0.054625000804662704,11.169586181640625,2.8559486865997314,0.05900000035762787
191,0.6221436858177185,0.6699032187461853,0.3893750011920929,0.641448974609375,0.6816606521606445,0.37400001287460327
192,44.97288131713867,6.090565204620361,0.0,45.074649810791016,6.070969581604004,0.0
193,6.48374080657959,2.071432113647461,0.045499999076128006,7.343577861785889,2.1626598834991455,0.03099999949336052
194,65.67093658447266,7.424366474151611,0.007249999791383743,64.53089141845703,7.3334245681762695,0.012000000104308128
195,25.273265838623047,4.6499834060668945,0.015124999918043613,25.038179397583008,4.626719951629639,0.02199999988079071
196,0.2627084255218506,0.3698432743549347,0.7377499938011169,0.3558416962623596,0.3868367373943329,0.7360000014305115
197,0.7080202698707581,0.6753796339035034,0.414124995470047,0.764385998249054,0.6896845698356628,0.4090000092983246
